A,C,P,B,L,R,LA
1,1,60,6.92152977,970,0.360000014,66
1,1,66,10.79730034,1250,0.439999998,67
1,1,78,10.82009983,673.1879883,0.460000008,68
1,1,81,8.909850121,539.7960205,0.560000002,69
1,1,90,11.21780014,220,0.779999971,70
1,2,66,8.906590462,327.7780151,0.639999986,71
1,2,84,10.82009983,410,0.639999986,72
1,2,90,13.48999977,230,0.800000012,73
1,3,60,10.82330036,450,0.579999983,74
1,3,84,11.13000011,460,0.699999988,75
1,3,87,9.236009598,326.6669922,0.699999988,76
1,3,90,13.48029995,283.3330078,0.699999988,77
1,4,84,9.30107975,413.7409973,0.720000029,78
1,4,87,13.46070004,274.0820007,0.720000029,79
1,4,90,15.74590015,320,0.699999988,80
1,5,87,17.6529007,306.6669922,0.779999971,81
1,5,90,19.82099915,423.3330078,0.720000029,82
1,6,84,13.05650043,500,0.600000024,83
1,6,87,17.58460045,360,0.660000026,84
1,6,90,18.26619911,340,0.699999988,85
1,7,87,15.7524004,216.0540009,0.800000012,86
1,8,78,9.109140396,518.3330078,0.540000022,87
3,1,60,15.02009964,192.3999939,0.939999998,0
3,1,66,16.82299995,152.1999969,1,1
3,1,78,18.68770027,167.3329926,0.980000019,2
3,1,81,18.71699905,151.8000031,1,3
3,1,87,18.91300011,160.6000061,1,4
3,1,90,21.67250061,211.6000061,1,5
3,2,60,13.03829956,113.1999969,1,6
3,2,66,16.82299995,120.8000031,1,7
3,2,78,18.72030067,110.8000031,1,8
3,2,84,25.03910065,111.5999985,1,9
3,2,87,19.29210091,120.5999985,1,10
3,2,90,28.88610077,202.3999939,1,11
3,3,60,18.7071991,111.1999969,1,12
3,3,81,20.62400055,100.5999985,1,13
3,3,84,19.96159935,160.8000031,1,14
3,3,87,23.94549942,161.1999969,1,15
3,3,90,26.91410065,201,1,16
3,4,81,18.87730026,120.4000015,1,17
3,4,84,23.9423008,161,1,18
3,4,87,32.8667984,201.8000031,1,19
3,4,90,35.45629883,221,1,20
3,5,87,35.46929932,180.3999939,1,21
3,5,90,42.80410004,220.3999939,1,22
3,6,84,27.79859924,154.3329926,0.980000019,23
3,6,87,33.18650055,180.6000061,1,24
3,6,90,42.08959961,240.1999969,1,25
3,7,84,30.06830025,184.3329926,0.980000019,26
3,7,87,33.54600143,190.8000031,1,27
3,7,90,40.52270126,260.3999939,1,28
3,8,78,23.66729927,132,1,29
3,8,81,22.21829987,184.7330017,0.980000019,30
3,8,84,31.13640022,170.1999969,1,31
3,8,90,43.50090027,300.6000061,1,32
2,1,60,14.21319962,325.3330078,0.779999971,33
2,1,66,16.0583992,445.3330078,0.680000007,34
2,1,78,17.99469948,179.8609924,0.860000014,35
2,1,81,17.98810005,179.8670044,0.899999976,36
2,1,87,18.16790009,134.1329956,0.980000019,37
2,1,90,20.79969978,201.1999969,0.939999998,38
2,2,60,12.25739956,201.6000061,0.839999974,39
2,2,66,16.08119965,120.8000031,0.939999998,40
2,2,78,18.0272007,150.1999969,0.879999995,41
2,2,84,24.31669998,121.1999969,0.939999998,42
2,2,87,18.62509918,172,0.939999998,43
2,2,90,27.76840019,208.2669983,0.920000017,44
2,3,60,18.04999924,125.3330002,0.920000017,45
2,3,84,19.06270027,138.2669983,0.959999979,46
2,3,87,23.08250046,111.1999969,1,47
2,3,90,25.88100052,154.9329987,0.980000019,48
2,4,81,18.24270058,106.8669968,0.959999979,49
2,4,84,23.08569908,177.4669952,0.920000017,50
2,4,87,31.82719994,154.5330048,0.980000019,51
2,4,90,34.20759964,164.1329956,0.980000019,52
2,5,87,34.2173996,148.4669952,0.959999979,53
2,5,90,41.40169907,152,1,54
2,6,84,26.92250061,208.8439941,0.819999993,55
2,6,87,31.9151001,143.7330017,0.980000019,56
2,6,90,40.50749969,189.0670013,0.959999979,57
2,7,84,29.2215004,216.1329956,0.879999995,58
2,7,87,32.27460098,140.3999939,1,59
2,7,90,38.97949982,219.4669952,0.959999979,60
2,8,75,18.41279984,143.9329987,0.920000017,61
2,8,78,22.70339966,197.6670074,0.860000014,62
2,8,81,21.34869957,171.6000061,0.939999998,63
2,8,84,30.04470062,157.4669952,0.959999979,64
2,8,90,41.72269821,276.5329895,0.920000017,65
1,1,60,6.846700192,1411.109985,0.319999993,66
1,1,66,10.74849987,966.6669922,0.400000006,67
1,1,78,10.83310032,663.3330078,0.519999981,68
1,1,81,8.942379952,276.6669922,0.699999988,69
1,1,90,11.23079968,318.5029907,0.699999988,70
1,2,66,8.909850121,530,0.639999986,71
1,2,84,10.84290028,335.7139893,0.680000007,72
1,2,90,13.46720028,296.6669922,0.74000001,73
1,3,60,10.87209988,290,0.74000001,74
1,3,84,11.14630032,420,0.660000026,75
1,3,87,9.21323967,481.7690125,0.600000024,76
1,3,90,13.50300026,190,0.839999974,77
1,4,84,9.310839653,260,0.759999991,78
1,4,87,13.49979973,226.0279999,0.759999991,79
1,4,90,15.7524004,256.8710022,0.759999991,80
1,5,87,17.61709976,226.6670074,0.819999993,81
1,5,90,19.89579964,303.3330078,0.759999991,82
1,6,84,13.08250046,460,0.620000005,83
1,6,87,17.63339996,280,0.720000029,84
1,6,90,18.26950073,326.6669922,0.720000029,85
1,7,87,15.68739986,256.8710022,0.759999991,86
1,8,78,9.216489792,318.5029907,0.680000007,87
3,1,60,14.97459984,166.9329987,0.980000019,0
3,1,66,16.81649971,151,1,1
3,1,78,18.71050072,165.1329956,0.980000019,2
3,1,81,18.7071991,163.9329987,0.980000019,3
3,1,87,18.88380051,161.8000031,1,4
3,1,90,21.65950012,211.1999969,1,5
3,2,60,13.07409954,113.1999969,1,6
3,2,66,16.81979942,120.4000015,1,7
3,2,78,18.71369934,110.8000031,1,8
3,2,84,25.02930069,124.3330002,0.980000019,9
3,2,87,19.26609993,133.9329987,0.980000019,10
3,2,90,28.82099915,200.1999969,1,11
3,3,60,18.68449974,110.4000015,1,12
3,3,81,20.61750031,100.4000015,1,13
3,3,84,19.98760033,161.1999969,1,14
3,3,87,23.95859909,174.3329926,0.980000019,15
3,3,90,26.92709923,201.1999969,1,16
3,4,81,18.88050079,121,1,17
3,4,84,23.93899918,161.1999969,1,18
3,4,87,32.8506012,200.3999939,1,19
3,4,90,35.43999863,220.1999969,1,20
3,5,87,35.51480103,181,1,21
3,5,90,42.79109955,220.1999969,1,22
3,6,84,27.78879929,154.9329987,0.980000019,23
3,6,87,33.18320084,180.6000061,1,24
3,6,90,42.07339859,240,1,25
3,7,84,30.08139992,170.3999939,1,26
3,7,87,33.54600143,190.1999969,1,27
3,7,90,40.55519867,274.1329956,0.980000019,28
3,8,78,23.63800049,131.6000061,1,29
3,8,81,22.21829987,171,1,30
3,8,84,31.12989998,170,1,31
3,8,90,43.47169876,300.6000061,1,32
2,1,60,14.1644001,411.7690125,0.680000007,33
2,1,66,16.08119965,257.8670044,0.819999993,34
2,1,78,18.00440025,217.0670013,0.860000014,35
2,1,81,17.98810005,163.3329926,0.920000017,36
2,1,87,18.18090057,201.1999969,0.879999995,37
2,1,90,20.81270027,215.3329926,0.920000017,38
2,2,60,12.22809982,147.0670013,0.899999976,39
2,2,66,16.09090042,121.0199966,0.920000017,40
2,2,78,18.0109005,136.6670074,0.899999976,41
2,2,84,24.35580063,121.5999985,0.939999998,42
2,2,87,18.53070068,144.9329987,0.920000017,43
2,2,90,27.78790092,168.6670074,0.959999979,44
2,3,60,18.05319977,211.8059998,0.800000012,45
2,3,84,19.03989983,257.4670105,0.860000014,46
2,3,87,23.05319977,137.0670013,0.959999979,47
2,3,90,25.85820007,167.4669952,0.959999979,48
2,4,81,18.21999931,147.2669983,0.920000017,49
2,4,84,23.04990005,124.1330032,0.980000019,50
2,4,87,31.78490067,167.4669952,0.959999979,51
2,4,90,34.22719955,190.3999939,0.939999998,52
2,5,87,34.23040009,134.9329987,0.980000019,53
2,5,90,41.40819931,206.1329956,0.920000017,54
2,6,84,26.93219948,208.2669983,0.860000014,55
2,6,87,31.9151001,143.9329987,0.980000019,56
2,6,90,40.51399994,178.9329987,0.980000019,57
2,7,84,29.25079918,177.3329926,0.920000017,58
2,7,87,32.3103981,181.1999969,0.959999979,59
2,7,90,38.92100143,217.6670074,0.959999979,60
2,8,75,18.37369919,197.6670074,0.860000014,61
2,8,78,22.68390083,144.5330048,0.920000017,62
2,8,81,21.40080071,225.9329987,0.879999995,63
2,8,84,30.06100082,130.1999969,1,64
2,8,90,41.75529861,247.0670013,0.959999979,65
1,1,60,6.898759842,920.7479858,0.379999995,66
1,1,66,10.74199963,1269.859985,0.400000006,67
1,1,78,10.82660007,550,0.579999983,68
1,1,81,8.939120293,330,0.680000007,69
1,1,90,11.20810032,291.2929993,0.699999988,70
1,2,66,8.864299774,810,0.479999989,71
1,2,84,10.89490032,188.8890076,0.779999971,72
1,2,90,13.47700024,283.3330078,0.779999971,73
1,3,60,10.83310032,436.6669922,0.579999983,74
1,3,84,11.20810032,260,0.74000001,75
1,3,87,9.294569969,220,0.800000012,76
1,3,90,13.47049999,376.6669922,0.660000026,77
1,4,84,9.340109825,129.4440002,0.879999995,78
1,4,87,13.51280022,190,0.839999974,79
1,4,90,15.70689964,324.8980103,0.699999988,80
1,5,87,17.62039948,266.6669922,0.779999971,81
1,5,90,19.84700012,290,0.74000001,82
1,6,84,13.0369997,438.7879944,0.460000008,83
1,6,87,17.57489967,493.3330078,0.600000024,84
1,6,90,18.27599907,412.9249878,0.680000007,85
1,7,87,15.71020031,232.7779999,0.779999971,86
1,8,78,9.193719864,315.3190002,0.639999986,87
3,1,60,14.99409962,220.2669983,0.920000017,0
3,1,66,16.8003006,165.5330048,0.980000019,1
3,1,78,18.72030067,150.6000061,1,2
3,1,81,18.7071991,150.6000061,1,3
3,1,87,18.85449982,160.1999969,1,4
3,1,90,21.66600037,224.1329956,0.980000019,5
3,2,60,13.02859974,125.5329971,0.980000019,6
3,2,66,16.84900093,121.1999969,1,7
3,2,78,18.71699905,110.5999985,1,8
3,2,84,24.99349976,110.5999985,1,9
3,2,87,19.25629997,121.1999969,1,10
3,2,90,28.87630081,201.1999969,1,11
3,3,60,18.71050072,110.5999985,1,12
3,3,81,20.63050079,100.8000031,1,13
3,3,84,19.94849968,160.3999939,1,14
3,3,87,23.9423008,160.6000061,1,15
3,3,90,26.90430069,200.6000061,1,16
3,4,81,18.88699913,120.5999985,1,17
3,4,84,23.93580055,161.1999969,1,18
3,4,87,32.8506012,215.1329956,0.980000019,19
3,4,90,35.44979858,220.3999939,1,20
3,5,87,35.48559952,180,1,21
3,5,90,42.80410004,220.3999939,1,22
3,6,84,27.79859924,140.3999939,1,23
3,6,87,33.19630051,180,1,24
3,6,90,42.08309937,240,1,25
3,7,84,30.06830025,170.3999939,1,26
3,7,87,33.52000046,190,1,27
3,7,90,40.53889847,260.2000122,1,28
3,8,78,23.67709923,132.1999969,1,29
3,8,81,22.20210075,170.8000031,1,30
3,8,84,31.11689949,171.3999939,1,31
3,8,90,43.48469925,300,1,32
2,1,60,14.2262001,263.4670105,0.800000012,33
2,1,66,16.09740067,243.3329926,0.839999974,34
2,1,78,17.98489952,190,0.879999995,35
2,1,81,17.99469948,124.5329971,0.980000019,36
2,1,87,18.17770004,160.8000031,0.939999998,37
2,1,90,20.76059914,214.1329956,0.939999998,38
2,2,60,12.25419998,122.0410004,0.920000017,39
2,2,66,16.09740067,146.8670044,0.899999976,40
2,2,78,18.01740074,123.7330017,0.920000017,41
2,2,84,24.31349945,189.0670013,0.839999974,42
2,2,87,18.54369926,160.0679932,0.899999976,43
2,2,90,27.78470039,180.8000031,0.939999998,44
2,3,60,18.00440025,138.6670074,0.920000017,45
2,3,84,19.0366993,137.0670013,0.959999979,46
2,3,87,23.1182003,125.6460037,0.959999979,47
2,3,90,25.84840012,140.3999939,1,48
2,4,81,18.26549912,120.8000031,0.939999998,49
2,4,84,23.04669952,150,0.959999979,50
2,4,87,31.78820038,194.5330048,0.939999998,51
2,4,90,34.23690033,177.8670044,0.959999979,52
2,5,87,34.25320053,137.5330048,0.980000019,53
2,5,90,41.39199829,164.5330048,0.980000019,54
2,6,84,26.93549919,140.8159943,0.920000017,55
2,6,87,31.93779945,130.8000031,1,56
2,6,90,40.53020096,256.7330017,0.879999995,57
2,7,84,29.27029991,179.7330017,0.920000017,58
2,7,87,32.29740143,154.3329926,0.980000019,59
2,7,90,38.92100143,217.6670074,0.959999979,60
2,8,75,18.36070061,237.2669983,0.819999993,61
2,8,78,22.6644001,130.6000061,0.939999998,62
2,8,81,21.35519981,185.1329956,0.920000017,63
2,8,84,30.11949921,199.4669952,0.899999976,64
2,8,90,41.79759979,236.1329956,0.980000019,65
1,1,60,6.879240036,1161.109985,0.300000012,66
1,1,66,10.8071003,758.3330078,0.5,67
1,1,78,10.8071003,1002.380005,0.439999998,68
1,1,81,8.942379952,383.3330078,0.660000026,69
1,1,90,11.19830036,323.8890076,0.639999986,70
1,2,66,8.851289749,476.6669922,0.560000002,71
1,2,84,10.83310032,343.3330078,0.660000026,72
1,2,90,13.46399975,350,0.699999988,73
1,3,60,10.79409981,370,0.600000024,74
1,3,84,11.13969994,433.3330078,0.620000005,75
1,3,87,9.323849678,233.3329926,0.800000012,76
1,3,90,13.47049999,310,0.680000007,77
1,4,84,9.278300285,233.3329926,0.759999991,78
1,4,87,13.53559971,136.6670074,0.899999976,79
1,4,90,15.74590015,270.4760132,0.74000001,80
1,5,87,17.64319992,229.6600037,0.779999971,81
1,5,90,19.86330032,430.1359863,0.639999986,82
1,6,84,13.04669952,580,0.540000022,83
1,6,87,17.66270065,226.6670074,0.800000012,84
1,6,90,18.26950073,273.3330078,0.779999971,85
1,7,87,15.68410015,266.6669922,0.759999991,86
1,8,78,9.229510307,326.6669922,0.699999988,87
3,1,60,15.01360035,222.6670074,0.920000017,0
3,1,66,16.82299995,150.3999939,1,1
3,1,78,18.71369934,151.6329956,0.980000019,2
3,1,81,18.71050072,150.6000061,1,3
3,1,87,18.90979958,162.6000061,1,4
3,1,90,21.68230057,210.6000061,1,5
3,2,60,13.02530003,112.1999969,1,6
3,2,66,16.8295002,133.7330017,0.980000019,7
3,2,78,18.69099998,110.1999969,1,8
3,2,84,25.02280045,110.4000015,1,9
3,2,87,19.26609993,120.5999985,1,10
3,2,90,28.85359955,201,1,11
3,3,60,18.72030067,111.4000015,1,12
3,3,81,20.62719917,101.1999969,1,13
3,3,84,19.96809959,160.6000061,1,14
3,3,87,23.92930031,160.3999939,1,15
3,3,90,26.88150024,200.6000061,1,16
3,4,81,18.88699913,121,1,17
3,4,84,23.93580055,175.1329956,0.980000019,18
3,4,87,32.83430099,200.8000031,1,19
3,4,90,35.44329834,220.6000061,1,20
3,5,87,35.47909927,180.3999939,1,21
3,5,90,42.81389999,220.3999939,1,22
3,6,84,27.81480026,141.8000031,1,23
3,6,87,33.19300079,181,1,24
3,6,90,42.09609985,240.1999969,1,25
3,7,84,30.11059952,171,1,26
3,7,87,33.54600143,190.3999939,1,27
3,7,90,40.52920151,261.6000061,1,28
3,8,78,23.6576004,130.6000061,1,29
3,8,81,22.20529938,171,1,30
3,8,84,31.09410095,170.3999939,1,31
3,8,90,43.48789978,300.7999878,1,32
2,1,60,14.17739964,324.9330139,0.759999991,33
2,1,66,16.08119965,256.6669922,0.819999993,34
2,1,78,17.98159981,163.7330017,0.920000017,35
2,1,81,17.99790001,136.6670074,0.959999979,36
2,1,87,18.19720078,174.5330048,0.920000017,37
2,1,90,20.78660011,215.3329926,0.920000017,38
2,2,60,12.2347002,134.1329956,0.920000017,39
2,2,66,16.09740067,147.2669983,0.899999976,40
2,2,78,18.01420021,138.6390076,0.899999976,41
2,2,84,24.34280014,202,0.860000014,42
2,2,87,18.52099991,116.6669998,0.959999979,43
2,2,90,27.79120064,180.3999939,0.939999998,44
2,3,60,18.00440025,205.1329956,0.839999974,45
2,3,84,19.04969978,150.3999939,0.939999998,46
2,3,87,23.07600021,164.1329956,0.920000017,47
2,3,90,25.84189987,154.1329956,0.980000019,48
2,4,81,18.20369911,173.3329926,0.879999995,49
2,4,84,23.04669952,124.1330032,0.980000019,50
2,4,87,31.8239994,142,1,51
2,4,90,34.2173996,150.3999939,1,52
2,5,87,34.2336998,135.7330017,0.980000019,53
2,5,90,41.39519882,177.8670044,0.959999979,54
2,6,84,26.93869972,154.5330048,0.920000017,55
2,6,87,31.93460083,157.822998,0.939999998,56
2,6,90,40.49440002,216.1329956,0.920000017,57
2,7,84,29.26059914,219.3329926,0.879999995,58
2,7,87,32.29090118,181.4290009,0.920000017,59
2,7,90,38.94380188,205.6459961,0.959999979,60
2,8,75,18.41279984,144.3329926,0.920000017,61
2,8,78,22.67740059,170.6000061,0.879999995,62
2,8,81,21.36499977,185.3329926,0.920000017,63
2,8,84,30.03820038,170.3999939,0.939999998,64
2,8,90,41.71300125,276.3330078,0.920000017,65
1,1,60,6.882490158,1110.609985,0.379999995,66
1,1,66,10.76799965,716.6669922,0.419999987,67
1,1,78,10.82009983,563.8889771,0.540000022,68
1,1,81,8.945630074,370,0.660000026,69
1,1,90,11.20160007,246.6670074,0.779999971,70
1,2,66,8.867549896,498.980011,0.540000022,71
1,2,84,10.8071003,370,0.620000005,72
1,2,90,13.50300026,390,0.74000001,73
1,3,60,10.84939957,383.3330078,0.660000026,74
1,3,84,11.20160007,260,0.74000001,75
1,3,87,9.26529026,260,0.74000001,76
1,3,90,13.47379971,296.6669922,0.74000001,77
1,4,84,9.310839653,233.3329926,0.779999971,78
1,4,87,13.51930046,216.6670074,0.779999971,79
1,4,90,15.74919987,186.6670074,0.839999974,80
1,5,87,17.62369919,240,0.800000012,81
1,5,90,19.83399963,436.6669922,0.680000007,82
1,6,84,13.08899975,406.6669922,0.660000026,83
1,6,87,17.58460045,440,0.639999986,84
1,6,90,18.24349976,420,0.699999988,85
1,7,87,15.73289967,175.2380066,0.860000014,86
1,8,78,9.297820091,153.3329926,0.860000014,87
3,1,60,15.00389957,167.1329956,0.980000019,0
3,1,66,16.83600044,151.1999969,1,1
3,1,78,18.7071991,164.5330048,0.980000019,2
3,1,81,18.72030067,151.8000031,1,3
3,1,87,18.89030075,161.3999939,1,4
3,1,90,21.67580032,211.3999939,1,5
3,2,60,13.09689999,125.9329987,0.980000019,6
3,2,66,16.83930016,133.7330017,0.980000019,7
3,2,78,18.73329926,111.1999969,1,8
3,2,84,25.01959991,111,1,9
3,2,87,19.23349953,120.5999985,1,10
3,2,90,28.84379959,201.1999969,1,11
3,3,60,18.72680092,111.1999969,1,12
3,3,81,20.62070084,100.5999985,1,13
3,3,84,19.95499992,161.6000061,1,14
3,3,87,23.96509933,161.1999969,1,15
3,3,90,26.89450073,200.8000031,1,16
3,4,81,18.89999962,134.1329956,0.980000019,17
3,4,84,23.92930031,160.6000061,1,18
3,4,87,32.83760071,200.8000031,1,19
3,4,90,35.47259903,220.8000031,1,20
3,5,87,35.45299912,180.1999969,1,21
3,5,90,42.80410004,233.7330017,0.980000019,22
3,6,84,27.81480026,140.6000061,1,23
3,6,87,33.17020035,180.3999939,1,24
3,6,90,42.08639908,240,1,25
3,7,84,30.08790016,184.1329956,0.980000019,26
3,7,87,33.54930115,190,1,27
3,7,90,40.57799912,261.2000122,1,28
3,8,78,23.67379951,132.6000061,1,29
3,8,81,22.21509933,183.5330048,0.980000019,30
3,8,84,31.14290047,171.3999939,1,31
3,8,90,43.48139954,300,1,32
2,1,60,14.21000004,245.3329926,0.800000012,33
2,1,66,16.0746994,256.6669922,0.819999993,34
2,1,78,17.96859932,216.6670074,0.860000014,35
2,1,81,17.98489952,216.6670074,0.860000014,36
2,1,87,18.16790009,160.8000031,0.939999998,37
2,1,90,20.81270027,161.6000061,1,38
2,2,60,12.24120045,134.6260071,0.899999976,39
2,2,66,16.08769989,149.4440002,0.860000014,40
2,2,78,18.02389908,217.4669952,0.800000012,41
2,2,84,24.28100014,147.0670013,0.920000017,42
2,2,87,18.56329918,132,0.939999998,43
2,2,90,27.8010006,181.6000061,0.939999998,44
2,3,60,18.03370094,152.1999969,0.879999995,45
2,3,84,19.02039909,136.6670074,0.959999979,46
2,3,87,23.04339981,163.7330017,0.920000017,47
2,3,90,25.82239914,140.3999939,1,48
2,4,81,18.2166996,134.1329956,0.939999998,49
2,4,84,23.0564003,150,0.939999998,50
2,4,87,31.78820038,181.1999969,0.939999998,51
2,4,90,34.21409988,150.3999939,1,52
2,5,87,34.23040009,202,0.920000017,53
2,5,90,41.42449951,191.6000061,0.939999998,54
2,6,84,26.89640045,141.1999969,0.939999998,55
2,6,87,31.9151001,210.8000031,0.899999976,56
2,6,90,40.48789978,213.3329926,0.939999998,57
2,7,84,29.21179962,243.1999969,0.860000014,58
2,7,87,32.30059814,154.9329987,0.980000019,59
2,7,90,38.90800095,256.6669922,0.920000017,60
2,8,75,18.43880081,130.1999969,0.939999998,61
2,8,78,22.69039917,170.3999939,0.899999976,62
2,8,81,21.36829948,224.3329926,0.879999995,63
2,8,84,30.01869965,210.6000061,0.899999976,64
2,8,90,41.79100037,234.7330017,0.980000019,65
1,1,60,6.898759842,745.0349731,0.400000006,66
1,1,66,10.77779961,784.6939697,0.479999989,67
1,1,78,10.81680012,452.7780151,0.560000002,68
1,1,81,8.916350365,396.6669922,0.660000026,69
1,1,90,11.23410034,220,0.759999991,70
1,2,66,8.935870171,450,0.639999986,71
1,2,84,10.82330036,356.6669922,0.620000005,72
1,2,90,13.45419979,274.0820007,0.720000029,73
1,3,60,10.83640003,356.6669922,0.620000005,74
1,3,84,11.20479965,220,0.779999971,75
1,3,87,9.255530357,277.6870117,0.74000001,76
1,3,90,13.47049999,283.3330078,0.74000001,77
1,4,84,9.307579994,246.6670074,0.779999971,78
1,4,87,13.47049999,222.7779999,0.74000001,79
1,4,90,15.73289967,493.3330078,0.600000024,80
1,5,87,17.61389923,365.7139893,0.720000029,81
1,5,90,19.89579964,316.6669922,0.74000001,82
1,6,84,13.10849953,264.0820007,0.74000001,83
1,6,87,17.6692009,266.6669922,0.759999991,84
1,6,90,18.25,372.1090088,0.660000026,85
1,7,87,15.71990013,293.3330078,0.74000001,86
1,8,78,9.291319847,206.6670074,0.800000012,87
3,1,60,14.95510006,191,0.939999998,0
3,1,66,16.8295002,150.8000031,1,1
3,1,78,18.71369934,152.8000031,1,2
3,1,81,18.70400047,152.6000061,1,3
3,1,87,18.88380051,160.8000031,1,4
3,1,90,21.67250061,210.1999969,1,5
3,2,60,13.06760025,114.4000015,1,6
3,2,66,16.81329918,121,1,7
3,2,78,18.7397995,111.1999969,1,8
3,2,84,25.03910065,111.4000015,1,9
3,2,87,19.25309944,120.4000015,1,10
3,2,90,28.8307991,200.6000061,1,11
3,3,60,18.70400047,111.1999969,1,12
3,3,81,20.62400055,101,1,13
3,3,84,19.95499992,160.3999939,1,14
3,3,87,23.96179962,160.8000031,1,15
3,3,90,26.90099907,201,1,16
3,4,81,18.89030075,121.4000015,1,17
3,4,84,23.9260006,161.3999939,1,18
3,4,87,32.85380173,201,1,19
3,4,90,35.44649887,220,1,20
3,5,87,35.48880005,180.3999939,1,21
3,5,90,42.77809906,220,1,22
3,6,84,27.81809998,141,1,23
3,6,87,33.18980026,180,1,24
3,6,90,42.09609985,240.1999969,1,25
3,7,84,30.11059952,171.3999939,1,26
3,7,87,33.53630066,190.1999969,1,27
3,7,90,40.53570175,260,1,28
3,8,78,23.63479996,132.6000061,1,29
3,8,81,22.21829987,170.6000061,1,30
3,8,84,31.11689949,170.3999939,1,31
3,8,90,43.49440002,300,1,32
2,1,60,14.14490032,422.2669983,0.639999986,33
2,1,66,16.02910042,296.6669922,0.759999991,34
2,1,78,17.94260025,230,0.819999993,35
2,1,81,17.98489952,203.7330017,0.860000014,36
2,1,87,18.16469955,202.3999939,0.899999976,37
2,1,90,20.79969978,188.6670074,0.959999979,38
2,2,60,12.20860004,227.0670013,0.860000014,39
2,2,66,16.08769989,200,0.819999993,40
2,2,78,18.03039932,124.6259995,0.899999976,41
2,2,84,24.32320023,147.4669952,0.899999976,42
2,2,87,18.55999947,143.7330017,0.920000017,43
2,2,90,27.78790092,154.1329956,0.980000019,44
2,3,60,18.05649948,112,0.939999998,45
2,3,84,19.0659008,137.8670044,0.959999979,46
2,3,87,23.08569908,151.1999969,0.939999998,47
2,3,90,25.86470032,142,1,48
2,4,81,18.26230049,162,0.879999995,49
2,4,84,23.05970001,137.0670013,0.959999979,50
2,4,87,31.78490067,168.2669983,0.959999979,51
2,4,90,34.24670029,152,1,52
2,5,87,34.23040009,215.7330017,0.879999995,53
2,5,90,41.36589813,190.8000031,0.939999998,54
2,6,84,26.90620041,142,0.939999998,55
2,6,87,31.94109917,143.7330017,0.980000019,56
2,6,90,40.4618988,186.6670074,0.959999979,57
2,7,84,29.22480011,188.2669983,0.899999976,58
2,7,87,32.30059814,167.8670044,0.959999979,59
2,7,90,38.98600006,220.2669983,0.959999979,60
2,8,75,18.39649963,157.6670074,0.920000017,61
2,8,78,22.68709946,143.7330017,0.920000017,62
2,8,81,21.35519981,184.5330048,0.939999998,63
2,8,84,30.03499985,184.5330048,0.920000017,64
2,8,90,41.69670105,262.2000122,0.939999998,65
1,1,60,6.937789917,943.3330078,0.400000006,66
1,1,66,10.78759956,745.0349731,0.419999987,67
1,1,78,10.84290028,471.7690125,0.579999983,68
1,1,81,8.92936039,356.6669922,0.680000007,69
1,1,90,11.20479965,310,0.680000007,70
1,2,66,8.880570412,543.3330078,0.540000022,71
1,2,84,10.84939957,383.3330078,0.680000007,72
1,2,90,13.43470001,376.6669922,0.639999986,73
1,3,60,10.83310032,343.3330078,0.660000026,74
1,3,84,11.14949989,593.3330078,0.600000024,75
1,3,87,9.255530357,300,0.74000001,76
1,3,90,13.50949955,243.3329926,0.800000012,77
1,4,84,9.323849678,168.8439941,0.839999974,78
1,4,87,13.47700024,496.6669922,0.660000026,79
1,4,90,15.70040035,311.2929993,0.720000029,80
1,5,87,17.56509972,460.9519958,0.660000026,81
1,5,90,19.93490028,170,0.899999976,82
1,6,84,13.08250046,359.3200073,0.639999986,83
1,6,87,17.62039948,320,0.699999988,84
1,6,90,18.23690033,366.6669922,0.680000007,85
1,7,87,15.67440033,338.5029907,0.680000007,86
1,8,78,9.206729889,446.6669922,0.680000007,87
3,1,60,14.98110008,180.2669983,0.959999979,0
3,1,66,16.82299995,164.7330017,0.980000019,1
3,1,78,18.71699905,164.9329987,0.980000019,2
3,1,81,18.71369934,150.3999939,1,3
3,1,87,18.88380051,161.8000031,1,4
3,1,90,21.70179939,211.3999939,1,5
3,2,60,13.05459976,112.1999969,1,6
3,2,66,16.82299995,120,1,7
3,2,78,18.70400047,110.5999985,1,8
3,2,84,25.00329971,110.4000015,1,9
3,2,87,19.25959969,120.5999985,1,10
3,2,90,28.85029984,201,1,11
3,3,60,18.71369934,112,1,12
3,3,81,20.61420059,100.1999969,1,13
3,3,84,19.96150017,160.8000031,1,14
3,3,87,23.97480011,161.6000061,1,15
3,3,90,26.90099907,200.6000061,1,16
3,4,81,18.89999962,121.5999985,1,17
3,4,84,23.90979958,160.1999969,1,18
3,4,87,32.83430099,200.3999939,1,19
3,4,90,35.44979858,220.6000061,1,20
3,5,87,35.48559952,180,1,21
3,5,90,42.81389999,220.1999969,1,22
3,6,84,27.79199982,140.6000061,1,23
3,6,87,33.19630051,180.3999939,1,24
3,6,90,42.10589981,240.1999969,1,25
3,7,84,30.10409927,171,1,26
3,7,87,33.52330017,190,1,27
3,7,90,40.53570175,260.2000122,1,28
3,8,78,23.63150024,144.7330017,0.980000019,29
3,8,81,22.20529938,184.1329956,0.980000019,30
3,8,84,31.13310051,170.3999939,1,31
3,8,90,43.45869827,313.3330078,0.980000019,32
2,1,60,14.20339966,368.5329895,0.74000001,33
2,1,66,16.08440018,243.7330017,0.819999993,34
